time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
86040,0.23779784465038384,0.23759769800560662,0.23699617438369072,0.23598997046764902,0.23457340143232266,0.23273811318991183,0.23047263841058871,0.22776174597996487,0.22458550288518039,0.22091791763304452,0.21672494900813516,0.21196151079219736,0.20656681275247149,0.20045679255200424,0.19351111910189125,0.18554920113742771,0.17628139590387332,0.16519523637636152,0.15122782866881565,0.13137626467047425,0.066435454014789605
86100,0.23768094252336425,0.23748095869865346,0.23687992390209289,0.23587453593814625,0.23445911193982294,0.23262530075691976,0.23036163919626568,0.2276529017999451,0.22447916319207942,0.2208144421600301,0.21662471138049083,0.21186490358591065,0.20647425478743411,0.20036873978457823,0.1934280816364348,0.18547177139330798,0.17621029911035035,0.16513143202185851,0.15117275405712879,0.13133264702891045,0.066407589934986092
86160,0.23756424409284671,0.23736442276746716,0.23676387583375319,0.23575930221666908,0.23434502100566831,0.23251268398542169,0.23025083209534911,0.22754424552809696,0.22437300653629386,0.22071114417578655,0.21652464499822985,0.21176846066231131,0.20638185338789344,0.20028083505960659,0.19334518280783689,0.18539446987933753,0.17613931894626353,0.16506773116268575,0.15111776759505197,0.13128909826987381,0.066379799919989158
86220,0.23744774881176051,0.23724808966588654,0.23664802963523918,0.23564426876433398,0.23423112809734592,0.23240026235110034,0.23014021659354758,0.22743577666199402,0.22426703242911511,0.22060802320719772,0.21642474940573542,0.21167218158523757,0.20628960813917069,0.2001930779860302,0.19326242225095949,0.18531729625885682,0.17606845510640257,0.16500413352876156,0.15106286905263461,0.13124561821121608,0.066352083704153908
86280,0.23733145613496423,0.23713195884967644,0.23653238476503502,0.23552943504415796,0.23411743268422111,0.23228803533148784,0.23002979217838396,0.22732749470098243,0.22416124038355925,0.22050507878281744,0.21632502414899957,0.21157606592006836,0.20619751862805288,0.20010546817417355,0.19317979960195819,0.1852402501964015,0.1759977072866446,0.16494063885097299,0.15100805820076293,0.13120220667148197,0.066324441023030534
86340,0.2372153655192375,0.23701602977651967,0.23641694068353311,0.23541480052105052,0.23400393423752935,0.23217600240595793,0.22991955833918759,0.22721939914617342,0.22405562991435948,0.22040231043286235,0.21622546877561605,0.21148011323371665,0.20610558444278643,0.20001800523573862,0.19309731449827647,0.18516333135769711,0.17592707518394946,0.16487724686117133,0.15095333481115616,0.13115886346990549,0.066296871613357719
86400,0.23709947642327281,0.23690030190600869,0.2363016968530261,0.2353003646618054,0.23389063223036838,0.23206416305571789,0.22980951456708656,0.22711148950043575,0.22395020053795883,0.22029971768920467,0.21612608283477344,0.21138432309462282,0.20601380517307069,0.19993068878379869,0.19301496657863992,0.18508653940965389,0.17585655849635451,0.16481395729216783,0.15089869865636238,0.13111558842640653,0.06626937521305637
86460,0.23698378830766742,0.23678477469963757,0.23618665273769876,0.2351861269350928,0.23377752613769004,0.23195251676380088,0.22969966035500006,0.22700376526838806,0.22384495177250269,0.22019730008536506,0.21602686587724829,0.21128869507274795,0.2059221804100517,0.19984351843279258,0.19293275548305064,0.18500987402036123,0.17578615692297003,0.16475076987772905,0.15084414950975467,0.13107238136158728,0.066241951561223117
86520,0.23686830063491512,0.23666944762079381,0.23607180780361983,0.23507208681145117,0.23366461543629261,0.23184106301505808,0.22958999519763065,0.22689622595639147,0.22373988313783158,0.22009505715650557,0.21592781745539824,0.21119322873956728,0.2058307097463159,0.19975649379851837,0.19285068085278165,0.18493333485908275,0.17571587016397425,0.16468768435257269,0.15078968714552726,0.13102924209672884,0.066214600398124018
86580,0.23675301286939832,0.23655432013475031,0.23595716151873417,0.23495824376327931,0.23355189960481271,0.23172980129615087,0.22948051859145663,0.22678887107254203,0.22363499415547394,0.2199929884394225,0.21582893712315515,0.21109792366806368,0.20573939277588379,0.19966961449812776,0.19276874233037122,0.18485692159625086,0.17564569792060858,0.16462470045236313,0.15073531133869156,0.13098617045378766,0.066187321465188284
86640,0.23663792447737983,0.23643939170865738,0.23584271335285453,0.23484459726482848,0.23343937812371759,0.23161873109554318,0.22937123003472445,0.22668170012666336,0.22353028434863864,0.21989109347253943,0.2157302244360183,0.211002779432721,0.20564822909420363,0.19958288015011982,0.1926869395596173,0.18478063390346156,0.17557563989517283,0.16456181791370708,0.15068102186507232,0.13094316625539215,0.066160114505001935
86700,0.23652303492699508,0.23632466181153472,0.23572846277765389,0.23473114679219445,0.23332705047529734,0.23150785190349371,0.22926212902744128,0.22657471263029924,0.22342575324220806,0.21978937179590022,0.21563167895104779,0.21090779560951767,0.20555721829814547,0.19949629037433544,0.192605272185572,0.18470447145346941,0.17550569579102049,0.16449903647414935,0.1506268185013038,0.1309002293248393,0.066132979261301711
86760,0.23640834368824398,0.23621012991426349,0.23561440926665725,0.23461789182330978,0.23321491614365705,0.2313971632120484,0.22915321507136727,0.22646790809670619,0.22332140036273074,0.21968782295116193,0.21553330022685749,0.21081297177592018,0.20546635998599466,0.19940984479195115,0.19252373985453605,0.18462843392018233,0.17543586531255384,0.16443635587216848,0.15057270102482603,0.13085735948609126,0.066105915478968741
86820,0.23629385023298308,0.2360957954895784,0.23550055229523406,0.23450483183793583,0.23310297461470911,0.23128666451503271,0.22904448767000829,0.22636128604084621,0.22321722523841428,0.21958644648158807,0.21543508782360873,0.21071830751087672,0.20537565375744596,0.1993235430254735,0.1924423422140534,0.18455252097865646,0.1753661481652195,0.16437377584717255,0.15051866921388082,0.13081455656377197,0.066078922904022508
86880,0.23617955403491772,0.23598165801205984,0.23538689134059018,0.23439196631765516,0.23299122537616562,0.23117635530804417,0.22893594632860828,0.22625484597937953,0.22311322739911824,0.21948524193204161,0.21533704130300332,0.21062380239481068,0.20528509921359731,0.19923738469873323,0.19236107891290563,0.18447673230509104,0.1752965440555036,0.16431129613949486,0.15046472284750825,0.13077182038316382,0.0660520012836147
86940,0.2360654545695941,0.23586771695812606,0.23527342588176012,0.23427929474586368,0.23287966791753059,0.23106623508844468,0.22882759055414209,0.22614858743065727,0.22300940637634711,0.21938420884897811,0.21523916022827713,0.21052945600961437,0.20519469595694367,0.19915136943687939,0.19227994960110659,0.18440106757682345,0.17522705269092703,0.16424891649038983,0.15041086170554269,0.13072915077020433,0.066025150366023175
87000,0.23595155131439161,0.23575397180602536,0.23516015539959942,0.23416681660776303,0.23276830173009247,0.23095630335535305,0.22871941985530786,0.22604250991471431,0.22290576170324325,0.21928334678043895,0.21514144416419337,0.21043526793864262,0.20510444359137123,0.19906549686637373,0.192198953929897,0.1843255264723242,0.1751576737800411,0.16418663664202865,0.15035708556860922,0.13068654755148285,0.065998369900645837
87060,0.23583784374851491,0.23564042203582847,0.23504707937677677,0.2340545313903529,0.23265712630691643,0.23084655960963771,0.22861143374251985,0.22593661295326206,0.22280229291457984,0.21918265527604447,0.21504389267703611,0.21034123776670649,0.20501434172215108,0.1989797666149849,0.19211809155173909,0.18425010867119176,0.17508840703242268,0.16412445633749531,0.15030339421811981,0.13064401055423724,0.06597165963799477
87120,0.23572433135298634,0.23552706712942054,0.23493419729776638,0.23394243858242339,0.232546141142837,0.23073700335390906,0.22850363172790114,0.22583089606968129,0.2226989995467541,0.2190821338869873,0.21494650533460369,0.21024736508006708,0.2049243899559334,0.19889417831178283,0.19203736212031122,0.18417481385414777,0.17501925215866967,0.1640623753207823,0.15024978743626982,0.13060153960635074,0.065945019329690241
87180,0.23561101361063816,0.23541390657049377,0.23482150864884041,0.23383053767454742,0.23243534573445043,0.23062763409251213,0.2283960133252762,0.2257253587890152,0.22259588113778009,0.21898178216602551,0.21484928170620232,0.21015364946642912,0.20483458790074149,0.198808731587133,0.19195676529050262,0.18409964170303195,0.17495020887039661,0.16400039333678651,0.15019626500603411,0.13055913453634851,0.065918448728454718
87240,0.23549789000610494,0.23530093984453965,0.23470901291806129,0.23371882815907327,0.2323247395801073,0.23051845133151935,0.22828857805016392,0.22562000063796206,0.22249293722728206,0.21888159966747611,0.21475222136263952,0.21006009051493496,0.20474493516596581,0.19872342607269097,0.191876300718408,0.18402459190079726,0.17488127688022995,0.16393851013130525,0.15014282671116361,0.13051679517339465,0.065891947588107097
87300,0.23538496002581585,0.23518816643884127,0.23459670959527415,0.23360730953011702,0.23221432217990504,0.23040945457872308,0.22818132541977024,0.22551482114486845,0.22239016735648745,0.2187815859472082,0.21465532387621775,0.20996668781615824,0.20465543136235803,0.19863826140139659,0.1917959680613224,0.18394966413150501,0.17481245590180367,0.16387672545103202,0.1500894723361815,0.13047452134728882,0.065865515663556737
87360,0.23527222315798724,0.23507558584246596,0.23448459817209938,0.23349598128355498,0.23210409303568061,0.23030064334362838,0.228074254952981,0.22540981983972211,0.22228757106822014,0.21868174056263642,0.2145585888207279,0.20987344096209778,0.20456607610202523,0.19855323720746856,0.19171576697773596,0.18387485808031989,0.17474374564975476,0.16381503904355255,0.15003620166637982,0.13043231288846316,0.065839152710797794
87420,0.23515967889261494,0.2349631975462575,0.23437267814192497,0.23338484291701639,0.23199405165100309,0.2301920171374458,0.22796736617035496,0.22530499625414496,0.22218514790689364,0.21858206307271447,0.21446201577144317,0.20978034954617156,0.2044768689984241,0.19846835312639885,0.1916356971273285,0.18380017343350527,0.17467514583971872,0.16375345065734079,0.14998301448781576,0.13039016962797909,0.065812858486903339
87480,0.23504732672146686,0.23485100104282883,0.2342609489998993,0.23327389392987602,0.23188419753116638,0.23008357547308408,0.2278606585941165,0.22520034992138629,0.22208289741850426,0.21848255303792832,0.21436560430511248,0.20968741316321049,0.204387809666355,0.19838360879494724,0.19155575817096471,0.18372560987841824,0.1746066561883253,0.16369196004175482,0.14992991058730809,0.13034809139752421,0.065786632750019641
87540,0.2349351661380755,0.23473899582655458,0.23414941024292338,0.23316313382324672,0.23177453018318189,0.22997531786514311,0.22775413174814879,0.2250958803763157,0.22198081915062454,0.21838321002028993,0.21426935399995425,0.20959463140945248,0.20429889772195634,0.19829900385113577,0.19147594977068869,0.1836511671035049,0.17453827641319383,0.16363056694703296,0.14987688975243374,0.13030607802940919,0.065760475259360518
87600,0.23482319663773046,0.23462718139356353,0.23403806136964381,0.2330525620999721,0.23166504911577138,0.22986724382990659,0.22764778515798662,0.22499158715541637,0.22187891265239637,0.21828403358333059,0.2141732644356503,0.20950200388253631,0.20421013278269862,0.19821453793424335,0.19139627158971889,0.18357684479829559,0.17447000623292913,0.16356927112428968,0.14982395177152422,0.13026412935656462,0.065734385775201673
87660,0.23471141771747114,0.23451555724173132,0.23392690188044518,0.23294217826461933,0.23155575383935964,0.22975935288533508,0.22754161835080947,0.22488746979677815,0.22177717747452452,0.21818502329209447,0.21407733519333924,0.20940953018149575,0.20412151446737897,0.19813021068480027,0.19131672329244315,0.18350264265340008,0.17440184536711692,0.16350807232551182,0.14977109643366207,0.13022224521253792,0.065708364058874938
87720,0.23459982887607933,0.23440412287067305,0.23381593127744293,0.23283198182347178,0.23144664386606739,0.22965164455105894,0.22743563085543461,0.22478352784009081,0.22167561316926987,0.21808617871313232,0.21398156585561068,0.20931720990675348,0.20403304239611528,0.19804602174458288,0.19123730454441346,0.18342856036050292,0.17433379353631956,0.16344697030355454,0.14971832352867753,0.13018042543149044,0.065682409872762873
87780,0.23448842961407185,0.23429287778173605,0.23370514906447593,0.23272197228452188,0.23133771870970404,0.22954411834837113,0.22732982220231007,0.22467976082663726,0.22157421929044288,0.21798749941449497,0.21388595600649876,0.20922504266011527,0.20394471619034049,0.19796197075660821,0.19115801501234103,0.18335459761235876,0.1742658504620718,0.16338596481213752,0.14966563284714493,0.13013866984819417,0.06565652298029305
87840,0.23437721943369333,0.23418182147799249,0.23359455474709931,0.23261214915746384,0.23122897788576077,0.22943677380022037,0.2272241919235079,0.22457616829928673,0.22147299539339707,0.21788898496572695,0.21379050523147611,0.20913302804476397,0.20385653547279714,0.19787805736512851,0.19107885436409117,0.18328075410278755,0.17419801586687642,0.16332505560584101,0.14961302418037933,0.13009697829802899,0.065630703145932612
87900,0.2342661978389089,0.23407095346423223,0.23348414783257726,0.2325025119536866,0.2311204209114032,0.22932961043120406,0.22711873955271722,0.22447274980248827,0.22137194103502233,0.21779063493786019,0.21369521311744774,0.20904116566525374,0.20376849986753165,0.19779428121562617,0.19099982226867843,0.18320702952667006,0.17413028947420001,0.16326424244010201,0.14956049732043317,0.13005535061697945,0.065604950135182763
87960,0.23415536433539702,0.23396027324695554,0.23337392782987579,0.23239306018626663,0.23101204730546462,0.22922262776756139,0.22701346462523739,0.22436950488226387,0.22127105577373871,0.21769244890340772,0.21360007925274496,0.20894945512750412,0.20368060899988874,0.19771064195480814,0.19092091839626149,0.18313342357994317,0.17406267100846862,0.16320352507121044,0.14950805206009277,0.13001378664163191,0.065579263714573302
88020,0.23404471843054223,0.23384978033436596,0.23326389424965571,0.23228379336996088,0.23090385658843876,0.22911582533716648,0.2269083666779714,0.22426643308620195,0.22117033916948961,0.21759442643635746,0.21350510322711927,0.20885789603879423,0.20359286249650591,0.19762713923060096,0.19084214241813829,0.18305993595959527,0.17399516019506375,0.16314290325630534,0.14945568819287502,0.12997228620917156,0.065553643651657167
88080,0.23393425963342809,0.23373947423636321,0.23315404660426536,0.2321747110211998,0.23079584828247293,0.22900920266952138,0.22680344524941887,0.22416353396345079,0.22106979078373562,0.21749656711216581,0.21341028463173634,0.2087664880077571,0.20350525998530788,0.19754377269214532,0.19076349400674114,0.18298656636366178,0.17392775676031794,0.16308237675337101,0.14940340551302397,0.12993084915737949,0.06552808971500515
88140,0.23382398745482999,0.233629354464536,0.23304438440773373,0.23206581265808013,0.23068802191136115,0.22890275929574941,0.22669869987966956,0.22406080706471179,0.22096941017944804,0.21739887050775164,0.21331562305917015,0.20867523064437371,0.20341780109550114,0.19746054198979093,0.19068497283563174,0.18291331449122042,0.17386046043151068,0.16302194532123337,0.14935120381550757,0.12988947532462963,0.065502601674200384
88200,0.23371390140720807,0.23351942053215499,0.23293490717576318,0.23195709780035817,0.23058037700053699,0.22879649474858815,0.22659413011039659,0.22395825194223315,0.22086919692110243,0.21730133620148995,0.21322111810339681,0.20858412355996742,0.20333048545756852,0.19737744677509139,0.19060657857949642,0.18284018004238686,0.17379327093686431,0.16296160871955609,0.14929908289601429,0.1298481645498861,0.065477179299833183
88260,0.23360400100470022,0.23340967195416581,0.23282561442572272,0.23184856596944262,0.23047291307706705,0.22869040856238287,0.22648973548484974,0.22385586814980324,0.22076915057467236,0.21720396377320583,0.2131267693597888,0.2084931663671982,0.20324331270326357,0.19729448670079891,0.19052831091414121,0.18276716271831017,0.17372618800553982,0.1629013667088369,0.14924704255094987,0.12980691667270008,0.065451822363495629
88320,0.23349428576311507,0.23330010824718195,0.23271650567664084,0.23174021668838782,0.23036562966964386,0.22858450027307967,0.22638551554784897,0.2237536552427441,0.2206692707076231,0.2171067528041683,0.21303257642510898,0.20840235868005702,0.20315628246560541,0.19721166142085936,0.19045016951648711,0.1826942622211683,0.17365921136763277,0.16284121905040394,0.149195082577434,0.12976573153320708,0.065426530637776384
88380,0.23338475519992491,0.23319072892947787,0.23260758044919863,0.2316320494818867,0.23025852630857915,0.22847876941821879,0.22628146984577771,0.22365161277790507,0.22056955688890531,0.21700970287708418,0.21293853889750475,0.2083117001138601,0.20306939437887314,0.19712897059040693,0.19037215406456517,0.18262147825416369,0.17359234075416916,0.16278116550641195,0.14914320277329712,0.12972460897212404,0.065401303896255411
88440,0.2332754088342589,0.23308153352098207,0.23249883826572287,0.23152406387626415,0.23015160252579711,0.22837321553692799,0.22617759792657635,0.2235497403136564,0.22047000868894875,0.21691281357609216,0.21284465637650213,0.20822119028524347,0.20298264807860059,0.1970464138657593,0.19029426423751192,0.18254881052151872,0.17352557589710141,0.16272120583983873,0.14909140293707709,0.12968354883074651,0.065376141913498817
88500,0.23316624618689605,0.23297252154327017,0.23239027865017922,0.23141625939947,0.23004485785482764,0.22826783816991583,0.22607389933973576,0.22344803740988275,0.22037062567965623,0.21681608448675657,0.21275092846300003,0.20813082881215716,0.2028960432015709,0.19696399090441247,0.19021649971556437,0.18247625872847151,0.17345891652930434,0.16266133981448147,0.14903968286801605,0.12964255095094582,0.065351044465053687
88560,0.23305726678025832,0.23286369251955799,0.23228190112816532,0.23130863558107242,0.22993829183079961,0.22816263685946514,0.22597037363629074,0.22334650362797701,0.22027140743439724,0.21671951519606161,0.21265735475926445,0.20804061531385984,0.20280957938581132,0.19688170136503572,0.19013886018005555,0.18240382258127127,0.17339236238457109,0.162601567194953,0.1489880423660572,0.12960161517516625,0.065326011327442951
88620,0.23294847013840386,0.23275504597469482,0.23217370522690398,0.23120119195225097,0.22983190399043427,0.22805761114942641,0.22586702036881362,0.2232451385308338,0.22017235352800194,0.21662310529240519,0.21256393486892267,0.20795054941091312,0.20272325627058788,0.19679954490746662,0.19006134531340965,0.18233150178717422,0.17332591319760915,0.16254188774667835,0.14893648123184156,0.12956074134642237,0.065301042278160235
88680,0.23283985578702018,0.23264658143515649,0.23206569047523642,0.2310939280457901,0.22972569387203845,0.22795276058521119,0.22576383909140774,0.22314394168284338,0.22007346353675483,0.21652685436559313,0.2124706683969575,0.20786063072517624,0.20263707349640012,0.19671752119270619,0.18998395479913743,0.18225929605443905,0.17325956870403639,0.16248230123589105,0.1488849992667049,0.12951992930829612,0.065276137095664877
88740,0.23273142325341734,0.23253829842903873,0.23195785640361563,0.23098684339607226,0.22961966101549816,0.2278480847137857,0.22566082935970114,0.22304291264988518,0.21997473703838896,0.21643076200683312,0.21237755494970165,0.20777085887980043,0.20255103070497593,0.19663562988291369,0.1899066883218315,0.18218720509232264,0.17319332864037706,0.16242280742962964,0.14883359627267445,0.12947917890493416,0.065251295559376823
88800,0.23262317206652111,0.23243019648605034,0.23185020254409949,0.23087993753907138,0.22951380496227181,0.22774358308366421,0.22555799073084024,0.22294205099932179,0.21987617361207965,0.21633482780872898,0.21228459413483203,0.20768123349922346,0.20246512753926627,0.19655387064140198,0.18982954556716178,0.18211522861107585,0.17312719274405791,0.16236340609573405,0.14878227205246597,0.12943848998104512,0.065226517449671659
88860,0.23251510175686652,0.23232227513750653,0.23174272843034424,0.23077321001234624,0.22940812525538382,0.22763925524490275,0.22545532276348337,0.2228413562999926,0.21977777283843844,0.21623905136527469,0.21219178556136409,0.20759175420916443,0.20237936364344009,0.19647224313263242,0.18975252622187086,0.18204336632193913,0.17306116075340425,0.16230409700284207,0.14873102640948041,0.12939786238189691,0.065201802547875609
88920,0.23240721185659083,0.23221453391632224,0.23163543359759775,0.23066666035503386,0.22930262143941799,0.22753510074909247,0.22535282501779452,0.22274082812220769,0.21967953429950721,0.2161434322718486,0.21209912883964616,0.20750242063661803,0.20229373866287903,0.1963907470222101,0.18967562997376938,0.18197161793713834,0.17299523240763603,0.16224487992038594,0.14867985914780099,0.12935729595331397,0.065177150636260617
88980,0.23229950189942722,0.23210697235700545,0.23152831758269296,0.23056028810784288,0.22919729306051112,0.22743111914935352,0.22525049705543715,0.22264046603774176,0.21958145757875214,0.21604797012520768,0.21200662358135389,0.20741323240984952,0.20220825224417255,0.19630938197687892,0.18959885651173167,0.1818999831698806,0.17292940744686397,0.16218575461858875,0.14862877007219003,0.12931679054167461,0.065152561498039371
89040,0.23219197142069786,0.23199958999565065,0.23142137992404133,0.23045409281304713,0.22909213966634645,0.22732731000032841,0.2251483384395678,0.2225402696198279,0.21948354226105773,0.21595266452348169,0.21191426939948474,0.20732418915838915,0.2021229040351126,0.19622814766451682,0.18952220552569088,0.18182846173434986,0.17286368561208576,0.162126720868461,0.14857775898808592,0.12927634599390839,0.065128034917360494
89100,0.23208461995730759,0.2318923863699322,0.23131462016162616,0.23034807401447913,0.22898716080614737,0.22722367285817593,0.22504634873483004,0.22244023844315161,0.21938578793272101,0.21585751506616749,0.2118220659083524,0.20723529051302694,0.2020376936846886,0.196147043754131,0.18944567670663487,0.18175705334570297,0.17279806664518219,0.16206777844179721,0.14852682570160011,0.12923596215749336,0.065103570679303654
89160,0.23197744704773718,0.23178536101909783,0.23120803783699623,0.23024223125752352,0.22888235603067086,0.22712020728056476,0.22494452750734817,0.22234037208384475,0.21928819418144543,0.21576252135412327,0.21173001272358116,0.20714653610580738,0.20195262084308255,0.1960660699158531,0.18936926974660137,0.18168575772006532,0.17273255028891324,0.16200892711117237,0.14847597001951399,0.12919563888045363,0.065079168569874696
89220,0.23187045223203687,0.2316785134839621,0.23110163249325924,0.23013656408911076,0.2287777248922013,0.22701691282666708,0.22484287432472105,0.2222406701194794,0.21919076059633522,0.2156676829895629,0.21163810946210065,0.20705792557002414,0.20186768516166381,0.19598522582093442,0.18929298433867381,0.18161457457452682,0.17266713628691455,0.16195016664993858,0.14842519174927593,0.12915537601135654,0.06505482837600092
89280,0.23176363505181985,0.23157184330689989,0.2309954036750754,0.23003107205771064,0.22867326694454404,0.22691378905715251,0.22474138875601615,0.22214113212906211,0.21909348676788945,0.21557299957605033,0.21154635574214023,0.2069694585402149,0.20178288629298421,0.19590451114174126,0.18921682017697666,0.18154350362713775,0.17260182438369329,0.1618914968322217,0.14837449069899836,0.1291151733993102,0.065030549885526256
89340,0.23165699505025589,0.23146535003183999,0.23088935092865087,0.22992575471332599,0.2285689817430191,0.22681083553418185,0.2246400703717632,0.22204175769302767,0.2189963722879962,0.21547847071849388,0.21145475118322357,0.20688113465215607,0.20169822389077308,0.19582392555175021,0.1891407769566712,0.18147254459690459,0.17253661432462469,0.16183291743291789,0.14832386667745465,0.12907503089396086,0.065006332887206544
89400,0.23155053177206475,0.23135903320425871,0.23078347380173159,0.22982061160748621,0.22846486884445494,0.22670805182140091,0.22453891874394841,0.22194254639323338,0.21889941674992686,0.2153840960231406,0.2113632954061633,0.20679295354285762,0.20161369760993228,0.19574346872554338,0.18906485437395099,0.1814016972037861,0.17247150585594823,0.16177442822769028,0.14827331949407629,0.12903494834549031,0.064982177170704813
89460,0.23144424476350989,0.23125289237117333,0.23067777184359672,0.22971564229324112,0.22836092780718226,0.22660543748393425,0.22443793344600815,0.22184349781295304,0.21880261974833037,0.21528987509757089,0.21127198803305555,0.20670491485055792,0.20152930710653125,0.19566314033880386,0.18898905212603756,0.18133096116868908,0.17240649872476382,0.16171602899296567,0.14822284895894985,0.12899492560461345,0.064958082526586608
89520,0.23133813357239214,0.23114692708113596,0.23057224460505246,0.22961084632515452,0.22825715819102763,0.22650299208837926,0.22433711405282317,0.22174461153687114,0.21870598087922738,0.2151958075506927,0.21118082868727478,0.20661701821471867,0.20144505203780222,0.19558294006831106,0.18891336991117602,0.18126033621346446,0.17234159267902827,0.16165771950593114,0.14817245488281411,0.12895496252257557,0.064934048746315337
89580,0.23123219774804316,0.23104113688422703,0.23046689163842565,0.22950622325929809,0.22815355955730754,0.22640071520279989,0.22423646014071252,0.221645887151077,0.21860949974000479,0.21510189299273624,0.21108981699346818,0.20652926327601964,0.20136093206213521,0.195502867591936,0.18883780742863085,0.18118982206090326,0.17227678746755143,0.16159949954453073,0.14812213707705713,0.12891505895115005,0.064910075622247626
89640,0.23112643684131937,0.23093552133204906,0.23036171249755752,0.22940177265324505,0.22805013146882205,0.22629860639672075,0.2241359712874276,0.22154732424305887,0.2185131759294098,0.21500813103524835,0.21099895257755061,0.20644164967635378,0.20127694683907332,0.19542292258863683,0.18876236437868146,0.18111941843473256,0.17221208283999268,0.16154136888746229,0.14807189535371332,0.12887521474263561,0.064886162947628764
89700,0.23102085040459552,0.23083007997772048,0.23025670673779744,0.22929749406606401,0.22794687348984874,0.22619666524112092,0.22403564707214629,0.22144892240169831,0.21841700904754457,0.21491452129108701,0.2109082350666992,0.206354177058822,0.20119309602930771,0.19534310473845429,0.18868704046261792,0.18104912505961152,0.1721474785468573,0.16148332731417395,0.14802172952546064,0.12883542974985401,0.064862310516588043
89760,0.23091543799175848,0.23072481237586914,0.23015187391599679,0.22919338705831288,0.22784378518613671,0.22609489130842805,0.22393548707546698,0.2213506812172642,0.21832099869586033,0.21482106337441606,0.21081766408934816,0.20626684506772822,0.20110937929467307,0.19526341372250705,0.18861183538273685,0.18097894166112755,0.17208297433949268,0.16142537460486117,0.14797163940561769,0.12879570382614758,0.064838518124134353
89820,0.230810199158201,0.23061971808262635,0.23004721359050267,0.22908945119203264,0.22774086612490033,0.22599328417251238,0.22383549087940277,0.22125260028140731,0.21822514447715202,0.21472775690069959,0.2107272392751835,0.20617965334857433,0.20102579629814255,0.1951838492229872,0.18853674884233695,0.18090886796579214,0.17201856997008497,0.16136751054046325,0.14792162480814086,0.12875603682537659,0.064814785566151473
89880,0.23070513346081553,0.23051479665562061,0.22994272532115181,0.22898568603074124,0.22763811587481339,0.22589184340868079,0.22373565806737566,0.22115467918715423,0.21812944599555256,0.21463460148669675,0.21063696025513792,0.2060926015480552,0.20094234670382327,0.19510441092315597,0.18846178054571505,0.18083890370103725,0.17195426519165519,0.16130973490266026,0.14787168554762156,0.12871642860191695,0.064791112639393786
89940,0.2306002404579881,0.23041004765397141,0.22983840866926442,0.22888209113942756,0.22753553400600299,0.22579056859367083,0.22363598822421063,0.22105691752890205,0.21803390285652749,0.21454159675045617,0.21054682666138558,0.20600568931405375,0.20085903017695136,0.1950250985073389,0.18838693019816163,0.18076904859521115,0.17189005975805599,0.16125204747386981,0.14782182143928327,0.12867687901065777,0.064767499141481694
90000,0.23049551970959212,0.23030547063828316,0.22973426319763809,0.22877866608454542,0.2274331200900436,0.22568945930564493,0.22353648093613002,0.22095931490241247,0.21793851466686928,0.21444874231131086,0.21045683812733693,0.205918916295636,0.20077584638388751,0.19494591166092173,0.18831219750595685,0.18069930237757467,0.17182595342396789,0.16119444803724375,0.14777203229897892,0.12863738790699888,0.064743944870897185
90060,0.23039097077698231,0.2302010651706391,0.22963028847054182,0.22867541043400746,0.22733087369995106,0.22558851512418446,0.22343713579074762,0.22086187090480619,0.21784328103469203,0.21435603778987272,0.21036699428763361,0.20583228214304616,0.20069279499211204,0.19486685007034574,0.18823758217636632,0.18062966477829731,0.1717619459448958,0.16113693637666521,0.14772231794318796,0.12859795514684846,0.064720449626979482
90120,0.23028659322298864,0.23009683081459514,0.22952648405370982,0.22857232375717923,0.22722879441017677,0.2254877356302839,0.223337952377063,0.22076458513455749,0.2177482015694259,0.21426348280802732,0.21027729477814344,0.20574578650770167,0.20060987567022037,0.19478791342310345,0.18816308391763703,0.18056013552845351,0.17169803707716558,0.16107951227674522,0.14767267818901367,0.12855858058662073,0.064697013209920606
90180,0.23018238661191021,0.22999276713517403,0.22942284951433561,0.22846940562487317,0.22712688179660168,0.22538712040634512,0.22323893028545594,0.22066745719148845,0.21765327588181174,0.21417107698892868,0.21018773923595518,0.20565942904218851,0.20052708808791839,0.1947091014077342,0.18808870243899306,0.18049071436001865,0.17163422657792046,0.16102217552281975,0.14762311285418039,0.12851926408323341,0.064673635420761058
90240,0.23007835050950934,0.22988887369885908,0.22931938442106606,0.22836665560934269,0.2270251354365305,0.22528666903617148,0.22314006910768053,0.22057048667676352,0.21755850358389564,0.21407881995699399,0.21009832729937367,0.20557320940025614,0.20044443191601777,0.19463041371381978,0.18801443745063173,0.1804214010058654,0.17157051420511762,0.16096492590094655,0.14757362175703082,0.12848000549410554,0.064650316061385452
90300,0.22997448448300548,0.22978515007358843,0.22921608834399534,0.22826407328427636,0.22692355490868585,0.2251863811049622,0.2230413684368597,0.22047367319288397,0.21746388428902369,0.21398671133789837,0.21000905860791466,0.20548712723681289,0.20036190682643151,0.19455185003198011,0.18794028866371934,0.18035219519975987,0.17150689971752475,0.16090776319790195,0.14752420471652319,0.12844080467715505,0.064627054934518244
