time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
102840,0.21193739243954832,0.21177227972385859,0.21127594722151374,0.2104453654643316,0.2092753261080334,0.20775818633424573,0.20588347438201463,0.20363731135332411,0.20100157707960284,0.19795270330825843,0.19445990128583013,0.19048249389136693,0.18596576276178386,0.18083419642019163,0.17497988318575147,0.16824105760895749,0.16035840093144338,0.15087292936670144,0.13883111472600035,0.1215280615239889,0.061013428957758659
102900,0.21186116526796425,0.21169615230648611,0.21120011933213376,0.2103700376908004,0.2092007004567909,0.20768446693408238,0.20581086834121731,0.20356602984202998,0.20093183673763421,0.19788472812431315,0.19439392516817233,0.19041876427470111,0.1859045458127461,0.18077578480631651,0.17492460817112426,0.16818930897445034,0.16031066247568868,0.15082985022029224,0.13879368370854575,0.12149819705925868,0.060840565427741237
102960,0.21178502833227605,0.21162011468448377,0.21112437992961339,0.21029479626937039,0.20912615827465728,0.20761082749864554,0.20573833833192431,0.20349482027788782,0.20086216448846519,0.19781681790356379,0.19432801220832843,0.19035509799509143,0.18584339498713109,0.18071744511785007,0.17486941382080978,0.1681376517338177,0.16026302584810584,0.15078687893886,0.13875635575228404,0.12146839904651076,0.060858511752765215
103020,0.2117089762883691,0.21154416175499094,0.21104872464349192,0.21021963807342564,0.20905169820495928,0.20753726894619767,0.20566588795168728,0.20342368910543163,0.20079256935450973,0.19774898328065124,0.19426217269831472,0.19029150179360138,0.1857823088851554,0.18065916201253945,0.17481426451728807,0.16808602456730032,0.16021540194172057,0.1507439034919697,0.13871901241912377,0.1214385806531364,0.060874581949419887
103080,0.21163300849014111,0.21146829292348698,0.21097315300636085,0.21014456275915319,0.20897731990619298,0.20746379068442189,0.20559351599915796,0.20335263413819893,0.20072304793792514,0.19768121983148126,0.19419640213594741,0.19022797320756415,0.1857212907498958,0.18060094986530509,0.17475919279437063,0.16803448601417068,0.1601678822890106,0.15070105169173814,0.13868181300579371,0.12140891860696029,0.060747230049472634
103140,0.2115571243892182,0.21139250770242332,0.21089766473562196,0.21006957046011032,0.20890302424871066,0.20739039478521792,0.20552122637289608,0.20328166186774854,0.20065361015391392,0.1976135416303077,0.19413071913118723,0.19016453502398287,0.18566036597573227,0.18054283336998642,0.17470421710912326,0.16798304020973723,0.16012044609141182,0.15065826522246659,0.13864464828587325,0.12137924177492362,0.060894083966688634
103200,0.21148132700739145,0.21131680924824847,0.21082226337185334,0.20999466528727159,0.2088288159832179,0.20731708652270098,0.2054490244837546,0.20321077708852597,0.20058425896549595,0.19754594805907719,0.19406511718408251,0.19010117209493022,0.18559950778223155,0.18048477138571395,0.17464928026178039,0.16793161435754886,0.16007300910219907,0.15061545810409621,0.1386074479069149,0.12134952224068654,0.060918095076830693
103260,0.21140561912692873,0.21124120017582695,0.21074695101159296,0.20991984842463496,0.2087546949319842,0.20724386386823099,0.20537690597636804,0.2031399727586494,0.20051498455971181,0.19747842693886528,0.19399958289746347,0.19003787194622676,0.18553870792946314,0.18042676438090721,0.17459439673065058,0.16788024224303114,0.16002562820880609,0.15057271029916203,0.1385703078344534,0.12131985351540214,0.060977934398631382
103320,0.21132999933026106,0.21116567898492922,0.21067172592916369,0.20984511784451682,0.20868065879371486,0.20717072440804618,0.20530486862596528,0.20306924725887668,0.20044578638225277,0.19741097915137984,0.19393411867813534,0.18997463807408152,0.18547796979034736,0.18036881342734187,0.1745395621292776,0.16782891018635909,0.15997827669646664,0.15052997977760157,0.13853317199625143,0.12129017333903229,0.060870303197165021
103380,0.21125446588955113,0.21109024395692821,0.21059658642860493,0.20977047187175421,0.20860670588586544,0.20709766638788307,0.2052329105021623,0.20299859834879588,0.20037666175646218,0.1973436015436848,0.19386872107733324,0.18991146733514142,0.18541729181570735,0.18031092086427913,0.17448478631841585,0.1677776408297727,0.15993099702794283,0.15048733751141302,0.1384961496444877,0.12126064158974713,0.060833155584528675
103440,0.2111790170833554,0.21101489340950993,0.21052153096147447,0.20969590923827669,0.20853283546086535,0.20702468996612769,0.20516103326283208,0.20292803005902918,0.20030761831202629,0.19727630698428919,0.19380341027862288,0.18984838968980317,0.18535671641502569,0.18025314407092338,0.17443014339559795,0.16772652501627858,0.15988389375966702,0.15044489390875881,0.13845934218083833,0.12123133112143848,0.0609220058176052
103500,0.21110365539245471,0.21093963011777314,0.21044656319876873,0.20962143514726966,0.20845905493418929,0.20695180548154971,0.20508925086700644,0.20285756056505663,0.20023867880060267,0.19720912273924121,0.19373821735679797,0.18978543844432888,0.18529627650266212,0.18019551186939334,0.17437565354685766,0.16767556954735344,0.15983695653693972,0.15040262047896591,0.13842270729989087,0.12120220232635609,0.060855166885538048
103560,0.21102839113302346,0.21086446463066144,0.21037169436728315,0.20954706188792757,0.20838537794453524,0.20687902808252043,0.20501757999076642,0.20278720795504013,0.20016986251563246,0.19714206909378709,0.19367316349541369,0.18972263586088742,0.18523599601652024,0.18013805095235014,0.17432134767007823,0.16762481093970402,0.15979022803077544,0.15036056430304895,0.13838629052898621,0.12117328634059443,0.060956758092703317
103620,0.21095323920685369,0.21078941197252571,0.2102969398544251,0.20947280543684185,0.20831182125762837,0.2068063754807524,0.20494603937828074,0.20271699197639723,0.20010118999032092,0.19707516685239718,0.19360826880851814,0.18965999976670536,0.18517588805958948,0.18008076623405184,0.17426721789599253,0.16757422288049684,0.15974365709445479,0.15031864299957565,0.13834997326090248,0.12114442482810686,0.06080989191142671
103680,0.21087821687130839,0.21071448937159612,0.21022231677542921,0.20939868263453343,0.20823840114454956,0.20673386289112744,0.2048746424468674,0.20264692318860469,0.20003266748415935,0.19700841609247102,0.19354352481846546,0.18959751022060761,0.18511591773803621,0.18002360373921372,0.1742131863077109,0.16752369777748835,0.15969709965737483,0.15027666795502484,0.13831351327253535,0.12111531208370964,0.060787440247148793
103740,0.21080333683208,0.21063970913150812,0.21014783619063812,0.20932470234516226,0.20816512313360941,0.2066614911046262,0.20480338351475069,0.20257698730550336,0.19996426954073865,0.1969417771998726,0.19347887445233464,0.189535089349506,0.18505598353571476,0.17996643690006209,0.17415910279836408,0.16747306860993452,0.15965038653281191,0.15023449454368126,0.13827683399173532,0.12108600492840166,0.06081035806204476
103800,0.21072859630385762,0.21056506770757621,0.21007349228650832,0.20925085501576768,0.20809197256434095,0.20658923920897956,0.20473223470088611,0.20250714949557178,0.1998959555580607,0.196875206684617,0.19341427653558577,0.18947270642783542,0.18499607668454368,0.17990929383490747,0.17410505005283966,0.1674224913,0.15960376328543663,0.15019246699200736,0.13824037276209133,0.12105700282997757,0.060632872097456443
103860,0.21065397915455569,0.2104905489142618,0.20999926881683476,0.20917712462781207,0.20801893441279537,0.20651709457485054,0.2046611879040787,0.20243740906164634,0.19982773572959578,0.19680872939923935,0.19334977404729137,0.18941042484676607,0.18493628089637151,0.17985227462855297,0.17405113505308301,0.16737206302482935,0.15955729188616208,0.15015057708567839,0.13820400693438636,0.12102801458367875,0.060559956586827918
103920,0.2105794779755609,0.21041614590579272,0.20992516060367486,0.2091035087006963,0.2079460097558895,0.20644506237243743,0.20459025236777681,0.20236777843363773,0.19975962354307475,0.19674235612251006,0.19328536931575643,0.18934823062025238,0.1848765561107891,0.17979530233059171,0.17399723382401422,0.16732160625419992,0.15951074268027393,0.15010855838342027,0.13816747009240815,0.12099883794037361,0.060683605232954747
103980,0.21050509201959663,0.21034185778958409,0.20985116625461631,0.20903000480637091,0.20787319432828091,0.20637313540649976,0.20451941664939743,0.20229824057150506,0.19969159532791628,0.19667605636049681,0.19322102635023247,0.189286085867063,0.18481686912900511,0.17973835832435528,0.17394335523858864,0.16727117183816559,0.15946422157078111,0.15006657857277544,0.13813098500056653,0.12096971774340214,0.060758583250481356
104040,0.21043081334685668,0.210267676433432,0.20977727710400007,0.20895660353609488,0.2078004779862189,0.206301303101359,0.20444867039161416,0.2022287863353483,0.19962364442836208,0.19660982728037921,0.19315674722319304,0.18922399794152431,0.18475723175051781,0.17968145636949107,0.17388951072554082,0.16722076316696063,0.15941771802842963,0.15002460955658328,0.1380945082894425,0.12094060388373221,0.060765542610620941
104100,0.21035663341549229,0.21019359338583338,0.20970348497397107,0.20888329717515647,0.20772785367347679,0.20622955925673597,0.20437800844732923,0.20215941183663433,0.19955576845972023,0.19654366835373549,0.19309253382966896,0.18916197207979946,0.18469765394436199,0.17962461306722352,0.1738357257497076,0.16717041659444251,0.15937128004817358,0.14998270872283623,0.13805809891095286,0.12091153640212096,0.060709967055856483
104160,0.21028254622755152,0.21011960278923075,0.20962978443247207,0.20881008101360013,0.20765531771266993,0.20615790154516889,0.20430743014082281,0.2020901182927366,0.19948797063963966,0.19647758466736953,0.19302839263045574,0.18910001513718722,0.1846381414351399,0.17956783102360749,0.17378199769275487,0.1671201227988105,0.15932489203743452,0.14994085849103436,0.13802174783094015,0.12088253603691682,0.060539776992129174
104220,0.21020854906667658,0.21004570202980782,0.20955617316732744,0.20873695322422611,0.20758286892644284,0.20608632959617634,0.20423693608955462,0.20202090757612276,0.19942025454814311,0.19641158228542749,0.19296433344079178,0.18903814259877627,0.18457871804111431,0.17951114572113613,0.17372837731527466,0.16706995085668075,0.15927864235049913,0.14989916310329998,0.13798556405196355,0.12085369927517164,0.060779198608744679
104280,0.21013464244565747,0.20997189181701378,0.20948265249001138,0.20866391615981947,0.20751051119663658,0.20601484935714601,0.20416653486843053,0.20195179141869637,0.19935263546761164,0.19634568014317863,0.1929003784593441,0.18897637882546051,0.18451940829136224,0.17945457892293076,0.17367487996056383,0.16701990596782834,0.1592325234992642,0.14985760299892426,0.13794952217970582,0.12082501556668902,0.060712820592640826
104340,0.21006083249026611,0.20989817845749081,0.2094092292367139,0.20859097749633879,0.20743825328805812,0.20594347085301054,0.20409623785015552,0.20188278255521352,0.1992851274648976,0.19627989360828285,0.19283654435752892,0.18891474181066464,0.18446023137833836,0.17939815033764939,0.17362152376870707,0.16696999977395621,0.15918653065953037,0.14981613888268611,0.13791351858415776,0.12079627349724639,0.060504529014620709
104400,0.20998712885894738,0.2098245716639478,0.20933591325724032,0.2085181472209188,0.20736610516896345,0.20587220361746245,0.20402605331414944,0.20181388659156577,0.19921773120660924,0.1962142150163016,0.19277281036296737,0.18885319137815609,0.18440112007216231,0.17934175739443337,0.17356816349416415,0.16692004080500875,0.15914043078712894,0.149774515212104,0.13787731672209111,0.12076732867759282,0.060610832243238023
104460,0.20991353652583339,0.20975107591654651,0.20926270751437273,0.20844542566007987,0.20729406328965583,0.20580103890014456,0.20395596603242289,0.20174508085671178,0.19915041635498087,0.19614860749612342,0.19270913634714842,0.18879169044300165,0.18434205047916674,0.17928540388359801,0.17351484925128249,0.16687014692857791,0.1590944306898022,0.14973304344773875,0.13784133506880225,0.12073868516557799,0.060658534444718311
104520,0.20984004883367002,0.20967768439820095,0.20918960479800267,0.20837280523748911,0.2072221201671369,0.20572997036730495,0.20388597260768168,0.20167636748176884,0.19908319393212776,0.1960830948971303,0.19264556308104169,0.18873030027305795,0.18428310646949342,0.17922919572442858,0.17346170446940218,0.16682044926240275,0.1590486530411695,0.14969181488101502,0.13780560420383792,0.12071027875338355,0.060405460950736622
104580,0.20976666539595182,0.20960439725612356,0.20911660686447289,0.20830029040746173,0.20715028403053565,0.20565901101302078,0.20381609156376645,0.20160777084877241,0.19901609378724575,0.19601771108280619,0.19258212555441989,0.18866905230391362,0.18422430917712557,0.17917313482987368,0.17340870091654614,0.16677087705637519,0.15900297181361642,0.14965063674314313,0.13776985706022515,0.12068176583848553,0.060658348310795786
104640,0.20969339672687923,0.2095312251558393,0.20904372476631811,0.20822789264388181,0.20707856647342507,0.20558817178138097,0.20374633183890403,0.20153929585440084,0.19894911402032253,0.19595244392764541,0.19251879748944575,0.18860790203890185,0.18416559228085241,0.17911713081223013,0.17335572451874814,0.16672129719887474,0.15895724580020035,0.14960937928908385,0.13773400612728007,0.12065314407664013,0.060577115764653355
104700,0.20962024877112653,0.20945817357995081,0.20897096258321021,0.20815561364210033,0.20700696578996436,0.20551744656593282,0.20367668206254944,0.20147092533428326,0.19888223175948436,0.19588726591088676,0.19245554914150323,0.18854682166026404,0.18410693597071576,0.17906117975791583,0.17330279628484815,0.16667176431782948,0.15891156910724755,0.1495681753859415,0.13769821080626907,0.12062456887433796,0.060513396632062504
104760,0.20954721720698244,0.2093852379950267,0.20889831519171198,0.20808344744270849,0.20693547514748709,0.20544682788620633,0.20360713460950169,0.20140265225269743,0.19881544139114085,0.19582217353171288,0.1923923793145286,0.1884858115150661,0.18404833992726358,0.17900527660141036,0.17324990027479029,0.16662224370744286,0.15886587961314474,0.1495269280651044,0.13766233631184557,0.12059587270574035,0.060531988806822694
104820,0.20947429578076293,0.20931241211365517,0.20882577619106818,0.20801138741339531,0.20686408749366042,0.20537630797446596,0.20353768055821259,0.20133446592972751,0.19874872971626389,0.19575715022512802,0.19232926730630431,0.18842484635277043,0.18398977473215319,0.1789493895156492,0.17319700611731215,0.1665727132404512,0.15882017396255835,0.14948566767873817,0.13762646633871284,0.12056721750686877,0.060406271391713631
104880,0.20940147549417246,0.20923968682716498,0.20875333615656971,0.20793942365775572,0.20679279240352511,0.20530587598979028,0.20346830903171115,0.20126635622502001,0.1986820886411432,0.19569219193291493,0.19226621585743536,0.18836393923064335,0.18393126779388722,0.17889356422102853,0.17314418062802917,0.16652326065294512,0.15877455508563657,0.14944449762227993,0.13759067678770734,0.12053860780189107,0.060489724412621189
104940,0.20932874797773801,0.20916705396929103,0.2086809875478475,0.20786754972573102,0.20672158502699398,0.20523552920210003,0.20339901985917422,0.20119832572088273,0.19861552320053832,0.195627305017051,0.19220323032828815,0.18830309062273393,0.18387280906974421,0.17883777295998454,0.17309137038759581,0.16647379994415071,0.15872890155508443,0.14940326683780966,0.13755480753650234,0.12050991797666095,0.060324787952762957
105000,0.20925610870106331,0.20909450901643489,0.20860872583009388,0.20779576096325511,0.20665046035008042,0.20516526185299044,0.20332980605119688,0.20113036573054857,0.19854902279735087,0.19556247738028043,0.19214029867003968,0.18824229185212005,0.18381439903447547,0.17878203417709623,0.17303862392919447,0.16642442480512168,0.15868336892866505,0.1493622084468384,0.13751917948890541,0.1204815533481228,0.060518212202967103
105060,0.20918355238066222,0.2090220467987588,0.20853654622433815,0.20772405341182326,0.20657941592538506,0.20509507407135821,0.20326067186151625,0.20106248674774194,0.19848260687005148,0.19549774061297454,0.19207746807212842,0.18818160888005592,0.18375612447069853,0.17872645514266655,0.17298606456713875,0.16637526383480555,0.15863807139204802,0.14932139072720391,0.13748376897504971,0.12045333371518616,0.060324224503554867
105120,0.20911108341240844,0.20894967226055669,0.20846445530859631,0.20765243632147554,0.20650846459370364,0.20502498295406543,0.20319163883794958,0.20099471417985323,0.19841630289058271,0.19543312075486055,0.19201475742288637,0.1881210450702607,0.18369796202735283,0.17867097214482272,0.17293357333613812,0.16632612909898342,0.15859274350214184,0.14928047323019478,0.13744818203652925,0.12042486146280608,0.060272630288851256
105180,0.20903871361528326,0.20887739705878922,0.20839246416983498,0.20758091955639019,0.20643761396095112,0.20495499233774023,0.20312270504386293,0.20092703791747654,0.19835009003914786,0.19536858406082916,0.19195211885238092,0.18806053916418369,0.18363984081920978,0.17861551258871122,0.17288108895840815,0.16627698925561141,0.1585474077071905,0.1492395596764905,0.13741263146975438,0.12039648045143071,0.060453484337653907
105240,0.20896644383470148,0.20880522155920628,0.20832057177817517,0.20750949991402809,0.20636685813427247,0.20488509353734713,0.20305385951104421,0.20085944605354583,0.19828395787860231,0.19530412522776894,0.19188955720086398,0.18800011240679054,0.18358180563507945,0.17856015206196851,0.17282872393779655,0.16622799687445836,0.15850225437173962,0.1491988674658167,0.13737733879564351,0.12036837746015371,0.060404099954922554
105300,0.20889427117621712,0.20873314310324545,0.2082487762360706,0.20743817693496402,0.20629619899493473,0.20481529193231943,0.20298511249355303,0.2007919551882863,0.19821793068905039,0.19523977705568796,0.19182711365681721,0.18793981269857141,0.18352390725819873,0.17850493771212009,0.17277651226575455,0.16617916037345087,0.1584572517699166,0.14915830961911689,0.13734214879415818,0.12034032211624435,0.060460925492148342
105360,0.20882220229234003,0.20866116867770018,0.20817708549476299,0.2073669600454725,0.20622564774203667,0.20474560046984802,0.20291647821373218,0.20072457976339467,0.19815202136324692,0.19517554830324757,0.1917647893880487,0.18787962930742777,0.18346611800811607,0.17844981933846982,0.17272437544110891,0.16613036736041187,0.1584122486798501,0.14911769233143599,0.13730682320133963,0.12031203298202436,0.060370854374504436
105420,0.20875024599914216,0.20858930687092841,0.20810550740829842,0.20729585570729667,0.20615520854206312,0.20467601979178657,0.20284795217080109,0.20065730809556193,0.19808620858285789,0.19511140522313561,0.1917025352432192,0.187819494809395,0.18340834989126337,0.17839468735777517,0.17267218356294453,0.16608147257193384,0.15836709492571874,0.14907687869163908,0.13727126684647259,0.1202835010961039,0.060546562241482457
105480,0.20867839908487837,0.20851755382471296,0.20803403617862473,0.20722485489623801,0.2060848678979556,0.20460653079574623,0.20277950877228693,0.20059010767225441,0.19802045323017156,0.19504730352394783,0.1916403047388226,0.18775936550792496,0.18335056935038888,0.17833952825225594,0.17261995539977254,0.16603254086838726,0.15832191521902364,0.14903606431971722,0.13723575063617285,0.12025506858861079,0.060431172724900659
105540,0.20860664495156409,0.20844589272113181,0.20796265439927916,0.2071539394623628,0.20601460711577205,0.20453711493148943,0.20271113090381612,0.20052296479247531,0.19795474770162391,0.19498324502216177,0.19157811288477614,0.18769927349738938,0.18329282908137506,0.17828441781997717,0.17256779057705299,0.16598369383974948,0.15827684788510674,0.14899539502942039,0.13720041410583966,0.12022685276997823,0.060198604823295844
105600,0.20853496992932188,0.20837431032318754,0.20789135016082841,0.20708309979885905,0.2059444199791497,0.20446777057486634,0.20264282280782972,0.20045589081872103,0.19788911155912275,0.1949192581670581,0.19151599703223443,0.18763926402865713,0.1832351798201963,0.17822940802088574,0.17251573572048615,0.16593496348806211,0.15823189791532571,0.1489548330980251,0.13716515790738698,0.12019867309031015,0.060200240518428816
105660,0.20846337270368639,0.20830280575179244,0.20782012385452545,0.20701233829059951,0.20587431138995718,0.20439850536155482,0.20257459463643149,0.20038889762269765,0.19782355686735176,0.19485535283031857,0.1914539615504316,0.18757933180576597,0.18317760189114657,0.17817446019112093,0.17246372983522495,0.1658862662169589,0.15818696448037647,0.14891427482317005,0.13712990292306759,0.12017052183411434,0.060395203968605066
105720,0.20839185707413221,0.20823138275886341,0.2077489790610374,0.20694165814538709,0.20580428387822775,0.20432932075169688,0.2025064463764342,0.20032198345576785,0.19775808026090894,0.19479152484992457,0.19139200336972353,0.18751947814448366,0.18312010585685137,0.17811960035586896,0.17241182111370243,0.16583767775007355,0.15814215175849847,0.14887384472644524,0.13709477089353875,0.1201424710737677,0.060343801785297024
105780,0.20832042541545123,0.20816004375329294,0.20767791831243257,0.206871062165632,0.20573434074418795,0.20426022084404402,0.20243838324341809,0.20025515485894096,0.19769268948395655,0.19472778239306429,0.19133012922264772,0.18745970495222455,0.18306268350702648,0.17806480291000923,0.17235995778095195,0.16578911127073992,0.1580973316028908,0.14883337390410481,0.13705956584211496,0.12011432665440747,0.060388355060258206
105840,0.20824908091740291,0.20808879183244219,0.20760694439778171,0.20680055252545437,0.20566448309897511,0.20419120506663355,0.20237040219620972,0.20018840543569036,0.19762737395071928,0.1946641101647979,0.19126831927885413,0.18739998920663339,0.18300531164334777,0.17801004956624239,0.17230813371241829,0.16574058176319606,0.15805254941833941,0.14879294539198734,0.13702440990188738,0.12008623472535829,0.060328658883853303
105900,0.20817782230363682,0.20801762556779052,0.20753605545468931,0.20673012671611277,0.20559470769369401,0.20412226950569123,0.20230249894493441,0.20012173104760481,0.19756213042784865,0.19460050674353929,0.19120657483492781,0.18734033558420288,0.18294799841277953,0.17795535109046787,0.17225636015672399,0.1656920973319955,0.15800780511568369,0.1487525449385558,0.13698926898085526,0.12005813760651693,0.060301479948336983
105960,0.20810664707010296,0.2079465424791217,0.20746524907605948,0.20665978245543143,0.20552501241969623,0.20405341225628135,0.20223467177476401,0.20005513007979997,0.19749695720060384,0.19453696998406142,0.19114489286191058,0.18728073965623335,0.18289073754478824,0.17790069924077048,0.17220462744463647,0.16564364859132119,0.1579630930847081,0.14871217669053061,0.13695416616946707,0.12003009309423206,0.060283531065290372
106020,0.20803555289313885,0.20787554024031826,0.20739452293116639,0.20658951741652751,0.20545539498801277,0.20398463115446891,0.20216691883248958,0.19998860134338847,0.19743185436386704,0.19447350227913876,0.19108327961629237,0.18722121383511514,0.18283355079682978,0.17784612933676347,0.17215298974274579,0.16559531478754744,0.1579185244658308,0.14867199036292308,0.13691929494903229,0.12000234220855566,0.0602628053883131
106080,0.20796453917373059,0.20780461845308038,0.20732387725323298,0.20651933298330413,0.2053858585996565,0.20391593208860914,0.20209924981587044,0.19992215974698166,0.19736684370459021,0.19441013414128816,0.19102177615675434,0.18716181112823235,0.18277650344922966,0.17779171715000117,0.17210152792936811,0.16554717087113097,0.15787414897873131,0.14863197980657469,0.136884548049477,0.11997461500453488,0.060279435553447072
106140,0.20789361406726173,0.20773378565043904,0.20725332167954311,0.20644924052702077,0.20531641679204943,0.20384733084257839,0.20203168225649062,0.19985582317941977,0.19730194078972857,0.19434687439349393,0.19096037795487622,0.18710250456257393,0.18271953455570422,0.17773735449373432,0.17205007329011132,0.16549897745256753,0.1578296545558362,0.14859177358173845,0.13684953267136701,0.11994657173637019,0.060081261330583988
106200,0.20782278695873579,0.20766305078278721,0.20718286378257247,0.206379245087848,0.20524707060632019,0.20377882264447422,0.20196420347862362,0.1997895689159801,0.19723711106945674,0.1942836759184407,0.19089902653621058,0.18704322860487357,0.18266258014522674,0.17768299301901747,0.17199861326262381,0.165450783803713,0.15778518260928681,0.14855163622174197,0.13681466193775599,0.11991878281749029,0.060206463191366022
106260,0.20775205246122777,0.20759240804717502,0.20711249659636857,0.20630933805198701,0.20517780975335762,0.20371039617674488,0.20189680268683749,0.19972338935227632,0.19717235406877129,0.19422055059219187,0.19083775241164899,0.18698403917115369,0.18260572773453976,0.1776287557880121,0.17194730575204031,0.1654027741562078,0.15774092347690996,0.14851172783420852,0.13678000874006185,0.11989115050731169,0.060093029135723112
106320,0.20768140696928672,0.20752185432955683,0.2070422185067147,0.20623952037372859,0.20510863886964925,0.20364206081854389,0.20182949479824591,0.19965730512471871,0.19710769521931717,0.19415752600440508,0.19077658033293801,0.18692495029113318,0.18254896969567808,0.17757460008727152,0.17189605877337416,0.16535479572160686,0.1576966602574208,0.14847178036842795,0.13674529367857488,0.11986346201405319,0.06007439123244962
106380,0.20761085618271552,0.20745139536145599,0.20697203527540994,0.20616979765836202,0.20503956294182998,0.20357382016864936,0.20176228101087035,0.19959131397612528,0.1970431280965167,0.19409459178485169,0.19071549792447462,0.18686595213209956,0.18249230669447888,0.17752054882616816,0.17184493251392255,0.16530696233461706,0.15765257411698372,0.14843204668321694,0.13671082670579709,0.11983603510828138,0.060210672211068524
106440,0.20754040372883495,0.20738103479180964,0.20690195066243711,0.20610017400340749,0.20497058685209532,0.20350568062455873,0.20169517026884648,0.19952542866340653,0.19697867057469015,0.19403177189334664,0.19065453527553713,0.18680707923579631,0.18243577338759828,0.17746662884989145,0.17179393383084926,0.16525924439763018,0.15760857925992519,0.14839236430259412,0.13667635195421815,0.11980851307077901,0.060311902232749029
106500,0.20747005748964806,0.20731078062660493,0.2068319730048751,0.20603065815643273,0.20490171960966619,0.20343765096252456,0.20162817014581053,0.1994596539894313,0.1969143224340005,0.19396905815358434,0.19059367279220144,0.1867482969869822,0.18237931709087118,0.17741276800374781,0.17174297288030266,0.16521154133992877,0.1575645789366783,0.14835266508188436,0.13664186741649406,0.11978101168296398,0.059993677981743855
106560,0.20739982233469229,0.20724063740849946,0.2067621058598646,0.2059612520261884,0.20483296083967278,0.20336972800019404,0.20156127439391977,0.19939398088774396,0.19685007286713774,0.19390644032058371,0.19053290473154683,0.18668961004876228,0.18232296082471219,0.17735901727392098,0.1716921387275884,0.16516398868739093,0.15752075815519187,0.14831317592744958,0.13660761665775348,0.11975373988834374,0.060139210059350849
106620,0.20732969857821196,0.2071706055447306,0.20669234996394817,0.20589195705903554,0.20476431329477388,0.20330191663831521,0.20149449110878478,0.19932842175656298,0.19678593945878606,0.19384394136746946,0.19047225832993436,0.18663104665761743,0.18226672752660331,0.17730538413045999,0.1716414088048725,0.16511651494646226,0.15747697437541971,0.1482736604105965,0.13657325012135879,0.11972623039720072,0.060159094262889408
106680,0.20725969139188893,0.20710069026976316,0.20662271067994847,0.2058227786266405,0.20469578191228976,0.20323422045818895,0.20142782095127335,0.19926297197564741,0.19672190904510231,0.19378153542204815,0.19041169012288048,0.18657254061852571,0.18221052373822558,0.17725174529660911,0.17159063142842571,0.16506894807655723,0.15743305323579779,0.14823397375666486,0.13653870240610047,0.11969857353454888,0.059991967421385455
106740,0.20718979849966832,0.20703088872623845,0.20655318339744705,0.20575370918039571,0.20462735504521007,0.20316662268876912,0.20136124134425906,0.19919760315496449,0.19665794855710728,0.19371918759845511,0.19035116865532944,0.18651407215876756,0.18215435301803479,0.17719814260494668,0.17153990398763455,0.16502145842897886,0.15738925167481341,0.14819446336869013,0.13650439708017473,0.11967122581060738,0.060127979013153178
106800,0.20712000749123963,0.2069611885342304,0.20648375591882598,0.20568473712572038,0.20455902255285252,0.20309911605094721,0.20129474989858892,0.19913232040654077,0.19659407361499912,0.19365692704250614,0.19029073900478105,0.18645570321381805,0.18209829252983703,0.17714466308522703,0.17148931319391286,0.16497411665993755,0.15734560297287337,0.14815509929000617,0.1364702130361406,0.11964394840392949,0.059928454977607515
106860,0.2070503153949638,0.20689158724703308,0.2064144273488262,0.20561586406581359,0.204490789321295,0.20303170921224883,0.2012283591066468,0.19906713942533802,0.19653030159549728,0.19359477017421867,0.19023041272842367,0.18639743529820452,0.18204232752204616,0.17709126902219982,0.17143879220970445,0.16492682273577675,0.1573019740441319,0.14811572244832433,0.13643598246803959,0.11961659596666743,0.059866533555825871
106920,0.20698072662242079,0.20682208925911377,0.20634520198177492,0.20554709397120988,0.20442265855916367,0.20296440392482129,0.20116206831859132,0.19900205603223248,0.19646662362709938,0.19353270245787627,0.1901701691406226,0.18633924189821804,0.18198642705076676,0.17703792760718245,0.17138830984217127,0.16487955068495816,0.15725834634842775,0.14807632015331909,0.13640168999862395,0.11958913052072052,0.060015028460692219
106980,0.20691124112450873,0.20675269427434748,0.20627607878124213,0.20547842457408846,0.20435462627867429,0.20289719399080258,0.2010958686202666,0.19893705804115891,0.1964030235874083,0.19347070297534461,0.19010998137529295,0.18628108868784593,0.1819305475040616,0.17698458408993981,0.17133779902882823,0.16483222196443603,0.15721463484846002,0.14803681311444888,0.13636728572405726,0.11956157055473882,0.060117791292457846
107040,0.2068418517583353,0.20668339484915829,0.20620704940712489,0.20540984606347426,0.20428668067656003,0.20283006520529753,0.20102974320898048,0.19887212622627309,0.196339480598125,0.19340875085543452,0.19004983145487797,0.18622296502111757,0.18187469175754978,0.17693126271449502,0.17128731426105043,0.16478492979097728,0.1571709770309262,0.14799738181133892,0.13633297969081673,0.11953412078453857,0.059927897325916767
107100,0.20677254670546316,0.20661417922171466,0.20613810231224547,0.20534134739569895,0.20421881170595038,0.20276300926512603,0.20096368653356728,0.19880725900332222,0.19627599832297707,0.19334685611319097,0.18998973632141508,0.18616489438602341,0.18181888807094793,0.17687799302980248,0.17123688118206276,0.16473768954035872,0.15712737182912381,0.14795800513301047,0.13629873329098133,0.11950673589536728,0.059841976580472328
