time_s,radius_m,radius_cm
2.322000000000000000e+04,1.357800000000000153e-02,1.357800000000000118e+00
2.328000000000000000e+04,1.357200000000000073e-02,1.357200000000000184e+00
2.334000000000000000e+04,1.356600000000000167e-02,1.356600000000000250e+00
2.340000000000000000e+04,1.356000000000000087e-02,1.356000000000000094e+00
2.346000000000000000e+04,1.355366666666666699e-02,1.355366666666666609e+00
2.352000000000000000e+04,1.354733333333333484e-02,1.354733333333333567e+00
2.358000000000000000e+04,1.354100000000000095e-02,1.354100000000000081e+00
2.364000000000000000e+04,1.353466666666666707e-02,1.353466666666666818e+00
2.370000000000000000e+04,1.352833333333333318e-02,1.352833333333333332e+00
2.376000000000000000e+04,1.352200000000000103e-02,1.352200000000000069e+00
2.382000000000000000e+04,1.351566666666666715e-02,1.351566666666666805e+00
2.388000000000000000e+04,1.350933333333333326e-02,1.350933333333333319e+00
2.394000000000000000e+04,1.350300000000000111e-02,1.350300000000000056e+00
2.400000000000000000e+04,1.349666666666666723e-02,1.349666666666666792e+00
2.406000000000000000e+04,1.349033333333333334e-02,1.349033333333333307e+00
2.412000000000000000e+04,1.348400000000000119e-02,1.348400000000000043e+00
2.418000000000000000e+04,1.347766666666666731e-02,1.347766666666666779e+00
2.424000000000000000e+04,1.347133333333333342e-02,1.347133333333333294e+00
2.430000000000000000e+04,1.346500000000000127e-02,1.346500000000000030e+00
2.436000000000000000e+04,1.345866666666666739e-02,1.345866666666666767e+00
2.442000000000000000e+04,1.345233333333333350e-02,1.345233333333333281e+00
2.448000000000000000e+04,1.344599999999999962e-02,1.344600000000000017e+00
2.454000000000000000e+04,1.343966666666666747e-02,1.343966666666666754e+00
2.460000000000000000e+04,1.343333333333333358e-02,1.343333333333333268e+00
2.466000000000000000e+04,1.342699999999999970e-02,1.342700000000000005e+00
2.472000000000000000e+04,1.342066666666666755e-02,1.342066666666666741e+00
2.478000000000000000e+04,1.341433333333333366e-02,1.341433333333333255e+00
2.484000000000000000e+04,1.340799999999999978e-02,1.340799999999999992e+00
2.490000000000000000e+04,1.340166666666666589e-02,1.340166666666666506e+00
2.496000000000000000e+04,1.339533333333333374e-02,1.339533333333333465e+00
2.502000000000000000e+04,1.338899999999999986e-02,1.338899999999999979e+00
2.508000000000000000e+04,1.338266666666666597e-02,1.338266666666666493e+00
2.514000000000000000e+04,1.337633333333333382e-02,1.337633333333333452e+00
2.520000000000000000e+04,1.336999999999999994e-02,1.336999999999999966e+00
2.526000000000000000e+04,1.336466666666666706e-02,1.336466666666666692e+00
2.532000000000000000e+04,1.335933333333333244e-02,1.335933333333333195e+00
2.538000000000000000e+04,1.335399999999999955e-02,1.335399999999999920e+00
2.544000000000000000e+04,1.334866666666666667e-02,1.334866666666666646e+00
2.550000000000000000e+04,1.334333333333333378e-02,1.334333333333333371e+00
2.556000000000000000e+04,1.333799999999999916e-02,1.333799999999999875e+00
2.562000000000000000e+04,1.333266666666666628e-02,1.333266666666666600e+00
2.568000000000000000e+04,1.332733333333333339e-02,1.332733333333333325e+00
2.574000000000000000e+04,1.332200000000000051e-02,1.332200000000000051e+00
2.580000000000000000e+04,1.331666666666666589e-02,1.331666666666666554e+00
2.586000000000000000e+04,1.331133333333333300e-02,1.331133333333333280e+00
2.592000000000000000e+04,1.330600000000000012e-02,1.330600000000000005e+00
2.598000000000000000e+04,1.330066666666666723e-02,1.330066666666666730e+00
2.604000000000000000e+04,1.329533333333333261e-02,1.329533333333333234e+00
2.610000000000000000e+04,1.328999999999999973e-02,1.328999999999999959e+00
2.616000000000000000e+04,1.328466666666666685e-02,1.328466666666666685e+00
2.622000000000000000e+04,1.327933333333333223e-02,1.327933333333333188e+00
2.628000000000000000e+04,1.327399999999999934e-02,1.327399999999999913e+00
2.634000000000000000e+04,1.326866666666666646e-02,1.326866666666666639e+00
2.640000000000000000e+04,1.326333333333333357e-02,1.326333333333333364e+00
2.646000000000000000e+04,1.325799999999999895e-02,1.325799999999999867e+00
2.652000000000000000e+04,1.325266666666666607e-02,1.325266666666666593e+00
2.658000000000000000e+04,1.324733333333333318e-02,1.324733333333333318e+00
2.664000000000000000e+04,1.324200000000000030e-02,1.324200000000000044e+00
2.670000000000000000e+04,1.323666666666666568e-02,1.323666666666666547e+00
2.676000000000000000e+04,1.323133333333333279e-02,1.323133333333333272e+00
2.682000000000000000e+04,1.322599999999999991e-02,1.322599999999999998e+00
2.688000000000000000e+04,1.322066666666666702e-02,1.322066666666666723e+00
2.694000000000000000e+04,1.321533333333333241e-02,1.321533333333333227e+00
2.700000000000000000e+04,1.320999999999999952e-02,1.320999999999999952e+00
2.706000000000000000e+04,1.320666666666666690e-02,1.320666666666666655e+00
2.712000000000000000e+04,1.320333333333333255e-02,1.320333333333333359e+00
2.718000000000000000e+04,1.319999999999999993e-02,1.320000000000000062e+00
2.724000000000000000e+04,1.319666666666666557e-02,1.319666666666666544e+00
2.730000000000000000e+04,1.319333333333333295e-02,1.319333333333333247e+00
2.736000000000000000e+04,1.319000000000000034e-02,1.318999999999999950e+00
2.742000000000000000e+04,1.318666666666666598e-02,1.318666666666666654e+00
2.748000000000000000e+04,1.318333333333333336e-02,1.318333333333333357e+00
2.754000000000000000e+04,1.317999999999999901e-02,1.317999999999999838e+00
2.760000000000000000e+04,1.317666666666666639e-02,1.317666666666666542e+00
2.766000000000000000e+04,1.317333333333333377e-02,1.317333333333333467e+00
2.772000000000000000e+04,1.316999999999999942e-02,1.316999999999999948e+00
2.778000000000000000e+04,1.316666666666666680e-02,1.316666666666666652e+00
2.784000000000000000e+04,1.316333333333333244e-02,1.316333333333333133e+00
2.790000000000000000e+04,1.315999999999999982e-02,1.316000000000000059e+00
2.796000000000000000e+04,1.315666666666666720e-02,1.315666666666666762e+00
2.802000000000000000e+04,1.315333333333333285e-02,1.315333333333333243e+00
2.808000000000000000e+04,1.315000000000000023e-02,1.314999999999999947e+00
2.814000000000000000e+04,1.314666666666666588e-02,1.314666666666666650e+00
2.820000000000000000e+04,1.314333333333333326e-02,1.314333333333333353e+00
2.826000000000000000e+04,1.314000000000000064e-02,1.314000000000000057e+00
2.832000000000000000e+04,1.313666666666666628e-02,1.313666666666666538e+00
2.838000000000000000e+04,1.313333333333333366e-02,1.313333333333333464e+00
2.844000000000000000e+04,1.312999999999999931e-02,1.312999999999999945e+00
2.850000000000000000e+04,1.312666666666666669e-02,1.312666666666666648e+00
2.856000000000000000e+04,1.312333333333333407e-02,1.312333333333333352e+00
2.862000000000000000e+04,1.311999999999999972e-02,1.312000000000000055e+00
2.868000000000000000e+04,1.311666666666666710e-02,1.311666666666666758e+00
2.874000000000000000e+04,1.311333333333333274e-02,1.311333333333333240e+00
2.880000000000000000e+04,1.311000000000000013e-02,1.310999999999999943e+00
2.886000000000000000e+04,1.310599999999999959e-02,1.310599999999999987e+00
2.892000000000000000e+04,1.310200000000000080e-02,1.310200000000000031e+00
2.898000000000000000e+04,1.309800000000000027e-02,1.309800000000000075e+00
2.904000000000000000e+04,1.309399999999999974e-02,1.309399999999999897e+00
2.910000000000000000e+04,1.309000000000000094e-02,1.309000000000000163e+00
2.916000000000000000e+04,1.308600000000000041e-02,1.308599999999999985e+00
2.922000000000000000e+04,1.308199999999999988e-02,1.308200000000000029e+00
2.928000000000000000e+04,1.307799999999999935e-02,1.307799999999999851e+00
2.934000000000000000e+04,1.307400000000000055e-02,1.307400000000000118e+00
2.940000000000000000e+04,1.307000000000000002e-02,1.306999999999999940e+00
2.946000000000000000e+04,1.306599999999999949e-02,1.306599999999999984e+00
2.952000000000000000e+04,1.306200000000000069e-02,1.306200000000000028e+00
2.958000000000000000e+04,1.305800000000000016e-02,1.305800000000000072e+00
2.964000000000000000e+04,1.305399999999999963e-02,1.305399999999999894e+00
2.970000000000000000e+04,1.304999999999999910e-02,1.304999999999999938e+00
2.976000000000000000e+04,1.304600000000000030e-02,1.304599999999999982e+00
2.982000000000000000e+04,1.304199999999999977e-02,1.304200000000000026e+00
2.988000000000000000e+04,1.303799999999999924e-02,1.303799999999999848e+00
2.994000000000000000e+04,1.303400000000000045e-02,1.303400000000000114e+00
3.000000000000000000e+04,1.302999999999999992e-02,1.302999999999999936e+00
3.006000000000000000e+04,1.302599999999999938e-02,1.302599999999999980e+00
3.012000000000000000e+04,1.302200000000000059e-02,1.302200000000000024e+00
3.018000000000000000e+04,1.301800000000000006e-02,1.301800000000000068e+00
3.024000000000000000e+04,1.301399999999999953e-02,1.301399999999999890e+00
3.030000000000000000e+04,1.301000000000000073e-02,1.301000000000000156e+00
3.036000000000000000e+04,1.300600000000000020e-02,1.300599999999999978e+00
3.042000000000000000e+04,1.300199999999999967e-02,1.300200000000000022e+00
3.048000000000000000e+04,1.299799999999999914e-02,1.299799999999999844e+00
3.054000000000000000e+04,1.299400000000000034e-02,1.299400000000000110e+00
3.060000000000000000e+04,1.298999999999999981e-02,1.298999999999999932e+00
3.066000000000000000e+04,1.298733333333333337e-02,1.298733333333333295e+00
3.072000000000000000e+04,1.298466666666666693e-02,1.298466666666666658e+00
3.078000000000000000e+04,1.298200000000000048e-02,1.298200000000000021e+00
3.084000000000000000e+04,1.297933333333333231e-02,1.297933333333333161e+00
3.090000000000000000e+04,1.297666666666666586e-02,1.297666666666666524e+00
3.096000000000000000e+04,1.297399999999999942e-02,1.297399999999999887e+00
3.102000000000000000e+04,1.297133333333333298e-02,1.297133333333333249e+00
3.108000000000000000e+04,1.296866666666666654e-02,1.296866666666666612e+00
3.114000000000000000e+04,1.296600000000000009e-02,1.296599999999999975e+00
3.120000000000000000e+04,1.296333333333333365e-02,1.296333333333333337e+00
3.126000000000000000e+04,1.296066666666666721e-02,1.296066666666666700e+00
3.132000000000000000e+04,1.295799999999999903e-02,1.295799999999999841e+00
3.138000000000000000e+04,1.295533333333333259e-02,1.295533333333333204e+00
3.144000000000000000e+04,1.295266666666666615e-02,1.295266666666666566e+00
3.150000000000000000e+04,1.294999999999999971e-02,1.294999999999999929e+00
3.156000000000000000e+04,1.294733333333333326e-02,1.294733333333333292e+00
3.162000000000000000e+04,1.294466666666666682e-02,1.294466666666666654e+00
3.168000000000000000e+04,1.294200000000000038e-02,1.294200000000000017e+00
3.174000000000000000e+04,1.293933333333333220e-02,1.293933333333333158e+00
3.180000000000000000e+04,1.293666666666666576e-02,1.293666666666666520e+00
3.186000000000000000e+04,1.293399999999999932e-02,1.293399999999999883e+00
3.192000000000000000e+04,1.293133333333333287e-02,1.293133333333333246e+00
3.198000000000000000e+04,1.292866666666666643e-02,1.292866666666666609e+00
3.204000000000000000e+04,1.292599999999999999e-02,1.292599999999999971e+00
3.210000000000000000e+04,1.292333333333333355e-02,1.292333333333333334e+00
3.216000000000000000e+04,1.292066666666666711e-02,1.292066666666666697e+00
3.222000000000000000e+04,1.291799999999999893e-02,1.291799999999999837e+00
3.228000000000000000e+04,1.291533333333333249e-02,1.291533333333333200e+00
3.234000000000000000e+04,1.291266666666666604e-02,1.291266666666666563e+00
3.240000000000000000e+04,1.290999999999999960e-02,1.290999999999999925e+00
3.246000000000000000e+04,1.290666666666666698e-02,1.290666666666666629e+00
3.252000000000000000e+04,1.290333333333333263e-02,1.290333333333333332e+00
3.258000000000000000e+04,1.290000000000000001e-02,1.290000000000000036e+00
3.264000000000000000e+04,1.289666666666666565e-02,1.289666666666666517e+00
3.270000000000000000e+04,1.289333333333333304e-02,1.289333333333333220e+00
3.276000000000000000e+04,1.289000000000000042e-02,1.289000000000000146e+00
3.282000000000000000e+04,1.288666666666666606e-02,1.288666666666666627e+00
3.288000000000000000e+04,1.288333333333333344e-02,1.288333333333333330e+00
3.294000000000000000e+04,1.287999999999999909e-02,1.287999999999999812e+00
3.300000000000000000e+04,1.287666666666666647e-02,1.287666666666666737e+00
3.306000000000000000e+04,1.287333333333333385e-02,1.287333333333333441e+00
3.312000000000000000e+04,1.286999999999999950e-02,1.286999999999999922e+00
3.318000000000000000e+04,1.286666666666666688e-02,1.286666666666666625e+00
3.324000000000000000e+04,1.286333333333333252e-02,1.286333333333333329e+00
3.330000000000000000e+04,1.285999999999999990e-02,1.286000000000000032e+00
3.336000000000000000e+04,1.285666666666666728e-02,1.285666666666666735e+00
3.342000000000000000e+04,1.285333333333333293e-02,1.285333333333333217e+00
3.348000000000000000e+04,1.285000000000000031e-02,1.285000000000000142e+00
3.354000000000000000e+04,1.284666666666666596e-02,1.284666666666666623e+00
3.360000000000000000e+04,1.284333333333333334e-02,1.284333333333333327e+00
3.366000000000000000e+04,1.284000000000000072e-02,1.284000000000000030e+00
3.372000000000000000e+04,1.283666666666666636e-02,1.283666666666666734e+00
3.378000000000000000e+04,1.283333333333333375e-02,1.283333333333333437e+00
3.384000000000000000e+04,1.282999999999999939e-02,1.282999999999999918e+00
3.390000000000000000e+04,1.282666666666666677e-02,1.282666666666666622e+00
3.396000000000000000e+04,1.282333333333333415e-02,1.282333333333333325e+00
3.402000000000000000e+04,1.281999999999999980e-02,1.282000000000000028e+00
3.408000000000000000e+04,1.281666666666666718e-02,1.281666666666666732e+00
3.414000000000000000e+04,1.281333333333333283e-02,1.281333333333333213e+00
3.420000000000000000e+04,1.281000000000000021e-02,1.280999999999999917e+00
3.426000000000000000e+04,1.280733333333333376e-02,1.280733333333333279e+00
3.432000000000000000e+04,1.280466666666666732e-02,1.280466666666666642e+00
3.438000000000000000e+04,1.280200000000000088e-02,1.280200000000000005e+00
3.444000000000000000e+04,1.279933333333333270e-02,1.279933333333333367e+00
3.450000000000000000e+04,1.279666666666666626e-02,1.279666666666666730e+00
3.456000000000000000e+04,1.279399999999999982e-02,1.279399999999999871e+00
3.462000000000000000e+04,1.279133333333333337e-02,1.279133333333333233e+00
3.468000000000000000e+04,1.278866666666666693e-02,1.278866666666666596e+00
3.474000000000000000e+04,1.278600000000000049e-02,1.278599999999999959e+00
3.480000000000000000e+04,1.278333333333333405e-02,1.278333333333333321e+00
3.486000000000000000e+04,1.278066666666666761e-02,1.278066666666666684e+00
3.492000000000000000e+04,1.277799999999999943e-02,1.277800000000000047e+00
3.498000000000000000e+04,1.277533333333333299e-02,1.277533333333333410e+00
3.504000000000000000e+04,1.277266666666666654e-02,1.277266666666666550e+00
3.510000000000000000e+04,1.277000000000000010e-02,1.276999999999999913e+00
3.516000000000000000e+04,1.276733333333333366e-02,1.276733333333333276e+00
3.522000000000000000e+04,1.276466666666666722e-02,1.276466666666666638e+00
3.528000000000000000e+04,1.276200000000000077e-02,1.276200000000000001e+00
3.534000000000000000e+04,1.275933333333333260e-02,1.275933333333333364e+00
3.540000000000000000e+04,1.275666666666666615e-02,1.275666666666666504e+00
3.546000000000000000e+04,1.275399999999999971e-02,1.275399999999999867e+00
3.552000000000000000e+04,1.275133333333333327e-02,1.275133333333333230e+00
3.558000000000000000e+04,1.274866666666666683e-02,1.274866666666666593e+00
3.564000000000000000e+04,1.274600000000000039e-02,1.274599999999999955e+00
3.570000000000000000e+04,1.274333333333333394e-02,1.274333333333333318e+00
3.576000000000000000e+04,1.274066666666666750e-02,1.274066666666666681e+00
3.582000000000000000e+04,1.273799999999999932e-02,1.273800000000000043e+00
3.588000000000000000e+04,1.273533333333333288e-02,1.273533333333333184e+00
3.594000000000000000e+04,1.273266666666666644e-02,1.273266666666666547e+00
3.600000000000000000e+04,1.273000000000000000e-02,1.272999999999999909e+00
